Date,Open,High,Low,Close,Adj Close,Volume,Neg,Neut,Pos
09/03/2017,836,842,834.210022,838.679993,838.679993,1261500,0.385475274,0.726819136,0.614524726
10/03/2017,843.280029,844.909973,839.5,843.25,843.25,1704000,0.385475274,0.726819136,0.614524726
13/03/2017,844,848.684998,843.25,845.539978,845.539978,1223600,0.385475274,0.726819136,0.614524726
14/03/2017,843.640015,847.23999,840.799988,845.619995,845.619995,779900,0.385475274,0.726819136,0.614524726
15/03/2017,847.590027,848.630005,840.77002,847.200012,847.200012,1381500,0.385475274,0.726819136,0.614524726
16/03/2017,849.030029,850.849976,846.130005,848.780029,848.780029,977600,0.385475274,0.726819136,0.614524726
17/03/2017,851.609985,853.400024,847.109985,852.119995,852.119995,1712300,0.385475274,0.726819136,0.614524726
20/03/2017,850.01001,850.219971,845.150024,848.400024,848.400024,1231500,0.385475274,0.726819136,0.614524726
21/03/2017,851.400024,853.5,829.02002,830.460022,830.460022,2463500,0.385475274,0.726819136,0.614524726
22/03/2017,831.909973,835.549988,827.179993,829.590027,829.590027,1401500,0.385475274,0.726819136,0.614524726
23/03/2017,821,822.570007,812.257019,817.580017,817.580017,3487100,0.385475274,0.726819136,0.614524726
24/03/2017,820.080017,821.929993,808.890015,814.429993,814.429993,1981000,0.385475274,0.726819136,0.614524726
27/03/2017,806.950012,821.630005,803.369995,819.51001,819.51001,1894300,0.385475274,0.726819136,0.614524726
28/03/2017,820.409973,825.98999,814.026978,820.919983,820.919983,1620500,0.385475274,0.726819136,0.614524726
29/03/2017,825,832.765015,822.380005,831.409973,831.409973,1786300,0.385475274,0.726819136,0.614524726
30/03/2017,833.5,833.679993,829,831.5,831.5,1055300,0.385475274,0.726819136,0.614524726
31/03/2017,828.969971,831.640015,827.390015,829.559998,829.559998,1401900,0.385475274,0.726819136,0.614524726
03/04/2017,829.219971,840.849976,829.219971,838.549988,838.549988,1671500,0.404635562,0.832509275,0.595364438
04/04/2017,831.359985,835.179993,829.036011,834.570007,834.570007,1045400,0.404635562,0.832509275,0.595364438
05/04/2017,835.51001,842.450012,830.719971,831.409973,831.409973,1555300,0.404635562,0.832509275,0.595364438
06/04/2017,832.400024,836.390015,826.460022,827.880005,827.880005,1254400,0.404635562,0.832509275,0.595364438
07/04/2017,827.960022,828.484985,820.513,824.669983,824.669983,1057300,0.404635562,0.832509275,0.595364438
10/04/2017,825.390015,829.349976,823.77002,824.72998,824.72998,978900,0.404635562,0.832509275,0.595364438
11/04/2017,824.710022,827.427002,817.02002,823.349976,823.349976,1079700,0.404635562,0.832509275,0.595364438
12/04/2017,821.929993,826.659973,821.02002,824.320007,824.320007,900500,0.404635562,0.832509275,0.595364438
13/04/2017,822.140015,826.380005,821.440002,823.559998,823.559998,1122400,0.404635562,0.832509275,0.595364438
17/04/2017,825.01001,837.75,824.469971,837.169983,837.169983,895000,0.404635562,0.832509275,0.595364438
18/04/2017,834.219971,838.929993,832.710022,836.820007,836.820007,836700,0.404635562,0.832509275,0.595364438
19/04/2017,839.789978,842.219971,836.289978,838.210022,838.210022,954200,0.404635562,0.832509275,0.595364438
20/04/2017,841.440002,845.200012,839.320007,841.650024,841.650024,959000,0.404635562,0.832509275,0.595364438
21/04/2017,842.880005,843.880005,840.599976,843.190002,843.190002,1323600,0.404635562,0.832509275,0.595364438
24/04/2017,851.200012,863.450012,849.859985,862.76001,862.76001,1372500,0.404635562,0.832509275,0.595364438
25/04/2017,865,875,862.809998,872.299988,872.299988,1672000,0.404635562,0.832509275,0.595364438
26/04/2017,874.22998,876.049988,867.747986,871.72998,871.72998,1237200,0.404635562,0.832509275,0.595364438
27/04/2017,873.599976,875.400024,870.380005,874.25,874.25,2026800,0.404635562,0.832509275,0.595364438
28/04/2017,910.659973,916.849976,905.77002,905.960022,905.960022,3219500,0.404635562,0.832509275,0.595364438
01/05/2017,901.940002,915.679993,901.450012,912.570007,912.570007,2116000,0.429491092,0.576200893,0.570508908
02/05/2017,909.619995,920.77002,909.453003,916.440002,916.440002,1587200,0.429491092,0.576200893,0.570508908
03/05/2017,914.859985,928.099976,912.54303,927.039978,927.039978,1499500,0.429491092,0.576200893,0.570508908
04/05/2017,926.070007,935.929993,924.590027,931.659973,931.659973,1422100,0.429491092,0.576200893,0.570508908
05/05/2017,933.539978,934.900024,925.200012,927.130005,927.130005,1911300,0.429491092,0.576200893,0.570508908
08/05/2017,926.119995,936.924988,925.26001,934.299988,934.299988,1329800,0.429491092,0.576200893,0.570508908
09/05/2017,936.950012,937.5,929.530029,932.169983,932.169983,1581800,0.429491092,0.576200893,0.570508908
10/05/2017,931.97998,932,925.159973,928.780029,928.780029,1173900,0.429491092,0.576200893,0.570508908
11/05/2017,925.320007,932.530029,923.030029,930.599976,930.599976,835000,0.429491092,0.576200893,0.570508908
